ID;C2011_2012;Surface;SurfaceVeg
32141;1122;25919;18.273
32141;1122;25919;12.152
32141;1122;25919;5.459
32141;1122;25919;54.057
32141;1122;25919;117.850
32141;1122;25919;7.792
32141;1122;25919;51.551
32141;1122;25919;1.215
32141;1122;25919;10.343
32141;1122;25919;0.499
32141;1122;25919;9.305
32141;1122;25919;9.612
32141;1122;25919;20.322
32141;1122;25919;242.948
32141;1122;25919;7.848
32141;1122;25919;7.743
32141;1122;25919;2.814
32141;1122;25919;0.777
32141;1122;25919;3.717
32141;1122;25919;195.757
32141;1122;25919;65.316
32141;1122;25919;120.325
32141;1122;25919;10.411
32141;1122;25919;643.655
32141;1122;25919;53.029
32141;1122;25919;4.267
32141;1122;25919;219.325
32141;1122;25919;26.663
32141;1122;25919;225.602
32141;1122;25919;3.573
32141;1122;25919;4.545
32141;1122;25919;101.409
32141;1122;25919;7.820
32141;1122;25919;55.151
32141;1122;25919;14.226
32141;1122;25919;16.170
32141;1122;25919;13.421
32141;1122;25919;11.092
32141;1122;25919;78.832
32141;1122;25919;14.604
32141;1122;25919;10.848
32141;1122;25919;31.420
32141;1122;25919;55.625
32141;1122;25919;128.063
32141;1122;25919;199.408
32141;1122;25919;31.899
32141;1122;25919;22.684
32141;1122;25919;117.560
32141;1122;25919;0.114
32141;1122;25919;2.123
32141;1122;25919;1.545
32141;1122;25919;4.038
32141;1122;25919;69.305
32141;1122;25919;0.715
32141;1122;25919;1.988
32141;1122;25919;155.429
32141;1122;25919;67.353
32141;1122;25919;47.285
32141;1122;25919;224.584
32141;1122;25919;17.184
32141;1122;25919;259.841
32141;1122;25919;67.673
32141;1122;25919;176.733
32141;1122;25919;7.866
32141;1122;25919;119.581
32141;1122;25919;65.123
32141;1122;25919;6.314
32141;1122;25919;4.400
32141;1122;25919;5.682
32141;1122;25919;118.604
32141;1122;25919;7.751
32141;1122;25919;7.836
32141;1122;25919;16.638
32141;1122;25919;1.970
32141;1122;25919;60.581
32141;1122;25919;0.406
32141;1122;25919;361.344
32141;1122;25919;25.575
32141;1122;25919;2.677
32141;1122;25919;76.994
32141;1122;25919;15.881
32141;1122;25919;27.561
32141;1122;25919;4.399
32141;1122;25919;4.576
32141;1122;25919;2803.916
32141;1122;25919;10.678
32141;1122;25919;45.474
32141;1122;25919;1637.430
33481;1122;6173;0.681
33481;1122;6173;102.898
33481;1122;6173;6.822
33481;1122;6173;0.703
33481;1122;6173;24.013
33481;1122;6173;8.528
33481;1122;6173;5.306
33481;1122;6173;6.090
33481;1122;6173;9.888
33481;1122;6173;30.725
33481;1122;6173;199.682
33481;1122;6173;1.462
33481;1122;6173;71.654
33481;1122;6173;3.464
33481;1122;6173;17.819
33481;1122;6173;9.165
33481;1122;6173;51.313
33481;1122;6173;522.572
33481;1122;6173;28.925
33481;1122;6173;1.135
33481;1122;6173;13.328
33481;1122;6173;10.070
33481;1122;6173;6.528
33481;1122;6173;0.019
33481;1122;6173;16.496
33481;1122;6173;3.410
33481;1122;6173;65.033
33481;1122;6173;7.323
33481;1122;6173;24.002
33481;1122;6173;0.878
33481;1122;6173;3.240
33481;1122;6173;439.322
33481;1122;6173;0.858
33481;1122;6173;4.741
33481;1122;6173;245.811
33481;1122;6173;261.491
33249;1122;10082;9.828
33249;1122;10082;86.905
33249;1122;10082;380.185
33249;1122;10082;0.566
33249;1122;10082;8.048
33249;1122;10082;15.326
33249;1122;10082;3.750
33249;1122;10082;34.792
33249;1122;10082;40.039
33249;1122;10082;6.382
33249;1122;10082;7.005
