ID;C2011_2012;LIB_2012;C2012_NIV2;LIB2012_N2;C2012_NIV1;LIB2012_N1;SURFACE_M2;SURFACE_HA;PERIMETRE;SOURCE2012;FIAB_2012;Surface;Forbois;Ripi;Area;Align_haie;NUM_COMMUN;NOM_COMMUN;Niv1;Niv2;NivFinal;SourceID;Surface_2
28922;111;Habitat continu (centre ancien, centre ville);11;Habitat;1;Territoires artificialis?s;6542,4708;0,6542;326,16;BD ORTHO 2011;90;6543;0;0;124,456;0;119;Eckwersheim;1;13;134;6;5,008
28922;111;Habitat continu (centre ancien, centre ville);11;Habitat;1;Territoires artificialis?s;6542,4708;0,6542;326,16;BD ORTHO 2011;90;6543;0;0;124,456;0;119;Eckwersheim;1;13;134;6;437,432
36231;111;Habitat continu (centre ancien, centre ville);11;Habitat;1;Territoires artificialis?s;6599,6507;0,66;409,16;BD ORTHO 2011;90;6600;0;0;124,456;0;119;Eckwersheim;1;13;134;6;1,553
36231;111;Habitat continu (centre ancien, centre ville);11;Habitat;1;Territoires artificialis?s;6599,6507;0,66;409,16;BD ORTHO 2011;90;6600;0;0;124,456;0;119;Eckwersheim;1;13;134;6;333,964
36231;111;Habitat continu (centre ancien, centre ville);11;Habitat;1;Territoires artificialis?s;6599,6507;0,66;409,16;BD ORTHO 2011;90;6600;0;0;124,456;0;119;Eckwersheim;1;13;134;6;13,962
36231;111;Habitat continu (centre ancien, centre ville);11;Habitat;1;Territoires artificialis?s;6599,6507;0,66;409,16;BD ORTHO 2011;90;6600;0;0;124,456;0;119;Eckwersheim;1;13;134;6;19,723
36231;111;Habitat continu (centre ancien, centre ville);11;Habitat;1;Territoires artificialis?s;6599,6507;0,66;409,16;BD ORTHO 2011;90;6600;0;0;124,456;0;119;Eckwersheim;1;13;134;6;4,449
36231;111;Habitat continu (centre ancien, centre ville);11;Habitat;1;Territoires artificialis?s;6599,6507;0,66;409,16;BD ORTHO 2011;90;6600;0;0;124,456;0;119;Eckwersheim;1;13;134;6;55,008
36231;111;Habitat continu (centre ancien, centre ville);11;Habitat;1;Territoires artificialis?s;6599,6507;0,66;409,16;BD ORTHO 2011;90;6600;0;0;124,456;0;119;Eckwersheim;1;13;134;6;117,29
36231;111;Habitat continu (centre ancien, centre ville);11;Habitat;1;Territoires artificialis?s;6599,6507;0,66;409,16;BD ORTHO 2011;90;6600;0;0;124,456;0;119;Eckwersheim;1;13;134;6;14,78
36231;111;Habitat continu (centre ancien, centre ville);11;Habitat;1;Territoires artificialis?s;6599,6507;0,66;409,16;BD ORTHO 2011;90;6600;0;0;124,456;0;119;Eckwersheim;1;13;134;6;80,339
36231;111;Habitat continu (centre ancien, centre ville);11;Habitat;1;Territoires artificialis?s;6599,6507;0,66;409,16;BD ORTHO 2011;90;6600;0;0;124,456;0;119;Eckwersheim;1;13;134;6;267,808
36231;111;Habitat continu (centre ancien, centre ville);11;Habitat;1;Territoires artificialis?s;6599,6507;0,66;409,16;BD ORTHO 2011;90;6600;0;0;124,456;0;119;Eckwersheim;1;13;134;6;5,205
29538;111;Habitat continu (centre ancien, centre ville);11;Habitat;1;Territoires artificialis?s;6922,9182;0,6923;387,72;BD ORTHO 2011;90;6923;0;0;124,456;0;119;Eckwersheim;1;13;134;6;17,246
29538;111;Habitat continu (centre ancien, centre ville);11;Habitat;1;Territoires artificialis?s;6922,9182;0,6923;387,72;BD ORTHO 2011;90;6923;0;0;124,456;0;119;Eckwersheim;1;13;134;6;0,123
29538;111;Habitat continu (centre ancien, centre ville);11;Habitat;1;Territoires artificialis?s;6922,9182;0,6923;387,72;BD ORTHO 2011;90;6923;0;0;124,456;0;119;Eckwersheim;1;13;134;6;20,816
29538;111;Habitat continu (centre ancien, centre ville);11;Habitat;1;Territoires artificialis?s;6922,9182;0,6923;387,72;BD ORTHO 2011;90;6923;0;0;124,456;0;119;Eckwersheim;1;13;134;6;0,159
29538;111;Habitat continu (centre ancien, centre ville);11;Habitat;1;Territoires artificialis?s;6922,9182;0,6923;387,72;BD ORTHO 2011;90;6923;0;0;124,456;0;119;Eckwersheim;1;13;134;6;135,161
29538;111;Habitat continu (centre ancien, centre ville);11;Habitat;1;Territoires artificialis?s;6922,9182;0,6923;387,72;BD ORTHO 2011;90;6923;0;0;124,456;0;119;Eckwersheim;1;13;134;6;195,569
29538;111;Habitat continu (centre ancien, centre ville);11;Habitat;1;Territoires artificialis?s;6922,9182;0,6923;387,72;BD ORTHO 2011;90;6923;0;0;124,456;0;119;Eckwersheim;1;13;134;6;3,821
29538;111;Habitat continu (centre ancien, centre ville);11;Habitat;1;Territoires artificialis?s;6922,9182;0,6923;387,72;BD ORTHO 2011;90;6923;0;0;124,456;0;119;Eckwersheim;1;13;134;6;14,727
29538;111;Habitat continu (centre ancien, centre ville);11;Habitat;1;Territoires artificialis?s;6922,9182;0,6923;387,72;BD ORTHO 2011;90;6923;0;0;124,456;0;119;Eckwersheim;1;13;134;6;21,885
29538;111;Habitat continu (centre ancien, centre ville);11;Habitat;1;Territoires artificialis?s;6922,9182;0,6923;387,72;BD ORTHO 2011;90;6923;0;0;124,456;0;119;Eckwersheim;1;13;134;6;6,891
29538;111;Habitat continu (centre ancien, centre ville);11;Habitat;1;Territoires artificialis?s;6922,9182;0,6923;387,72;BD ORTHO 2011;90;6923;0;0;124,456;0;119;Eckwersheim;1;13;134;6;6,902
29538;111;Habitat continu (centre ancien, centre ville);11;Habitat;1;Territoires artificialis?s;6922,9182;0,6923;387,72;BD ORTHO 2011;90;6923;0;0;124,456;0;119;Eckwersheim;1;13;134;6;14,29
29538;111;Habitat continu (centre ancien, centre ville);11;Habitat;1;Territoires artificialis?s;6922,9182;0,6923;387,72;BD ORTHO 2011;90;6923;0;0;124,456;0;119;Eckwersheim;1;13;134;6;7,51
29538;111;Habitat continu (centre ancien, centre ville);11;Habitat;1;Territoires artificialis?s;6922,9182;0,6923;387,72;BD ORTHO 2011;90;6923;0;0;124,456;0;119;Eckwersheim;1;13;134;6;310,432
29538;111;Habitat continu (centre ancien, centre ville);11;Habitat;1;Territoires artificialis?s;6922,9182;0,6923;387,72;BD ORTHO 2011;90;6923;0;0;124,456;0;119;Eckwersheim;1;13;134;6;17,954
29538;111;Habitat continu (centre ancien, centre ville);11;Habitat;1;Territoires artificialis?s;6922,9182;0,6923;387,72;BD ORTHO 2011;90;6923;0;0;124,456;0;119;Eckwersheim;1;13;134;6;18,974
29538;111;Habitat continu (centre ancien, centre ville);11;Habitat;1;Territoires artificialis?s;6922,9182;0,6923;387,72;BD ORTHO 2011;90;6923;0;0;124,456;0;119;Eckwersheim;1;13;134;6;219,547
26033;111;Habitat continu (centre ancien, centre ville);11;Habitat;1;Territoires artificialis?s;7149,8535;0,715;404,62;BD ORTHO 2011;90;7150;0;0;124,456;0;119;Eckwersheim;1;13;134;6;888,299
26033;111;Habitat continu (centre ancien, centre ville);11;Habitat;1;Territoires artificialis?s;7149,8535;0,715;404,62;BD ORTHO 2011;90;7150;0;0;124,456;0;119;Eckwersheim;1;13;134;6;38,544
26033;111;Habitat continu (centre ancien, centre ville);11;Habitat;1;Territoires artificialis?s;7149,8535;0,715;404,62;BD ORTHO 2011;90;7150;0;0;124,456;0;119;Eckwersheim;1;13;134;6;0,323
26033;111;Habitat continu (centre ancien, centre ville);11;Habitat;1;Territoires artificialis?s;7149,8535;0,715;404,62;BD ORTHO 2011;90;7150;0;0;124,456;0;119;Eckwersheim;1;13;134;6;43,708
26033;111;Habitat continu (centre ancien, centre ville);11;Habitat;1;Territoires artificialis?s;7149,8535;0,715;404,62;BD ORTHO 2011;90;7150;0;0;124,456;0;119;Eckwersheim;1;13;134;6;2,727
26033;111;Habitat continu (centre ancien, centre ville);11;Habitat;1;Territoires artificialis?s;7149,8535;0,715;404,62;BD ORTHO 2011;90;7150;0;0;124,456;0;119;Eckwersheim;1;13;134;6;4,422
26033;111;Habitat continu (centre ancien, centre ville);11;Habitat;1;Territoires artificialis?s;7149,8535;0,715;404,62;BD ORTHO 2011;90;7150;0;0;124,456;0;119;Eckwersheim;1;13;134;6;30,856
26033;111;Habitat continu (centre ancien, centre ville);11;Habitat;1;Territoires artificialis?s;7149,8535;0,715;404,62;BD ORTHO 2011;90;7150;0;0;124,456;0;119;Eckwersheim;1;13;134;6;8,136
26033;111;Habitat continu (centre ancien, centre ville);11;Habitat;1;Territoires artificialis?s;7149,8535;0,715;404,62;BD ORTHO 2011;90;7150;0;0;124,456;0;119;Eckwersheim;1;13;134;6;14,689
26033;111;Habitat continu (centre ancien, centre ville);11;Habitat;1;Territoires artificialis?s;7149,8535;0,715;404,62;BD ORTHO 2011;90;7150;0;0;124,456;0;119;Eckwersheim;1;13;134;6;6,145
26033;111;Habitat continu (centre ancien, centre ville);11;Habitat;1;Territoires artificialis?s;7149,8535;0,715;404,62;BD ORTHO 2011;90;7150;0;0;124,456;0;119;Eckwersheim;1;13;134;6;437,374
26033;111;Habitat continu (centre ancien, centre ville);11;Habitat;1;Territoires artificialis?s;7149,8535;0,715;404,62;BD ORTHO 2011;90;7150;0;0;124,456;0;119;Eckwersheim;1;13;134;6;127,562
26033;111;Habitat continu (centre ancien, centre ville);11;Habitat;1;Territoires artificialis?s;7149,8535;0,715;404,62;BD ORTHO 2011;90;7150;0;0;124,456;0;119;Eckwersheim;1;13;134;6;144,2
27721;111;Habitat continu (centre ancien, centre ville);11;Habitat;1;Territoires artificialis?s;7800,339;0,78;489,93;BD ORTHO 2011;90;7801;0;0;124,456;0;119;Eckwersheim;1;13;134;6;632,697
27721;111;Habitat continu (centre ancien, centre ville);11;Habitat;1;Territoires artificialis?s;7800,339;0,78;489,93;BD ORTHO 2011;90;7801;0;0;124,456;0;119;Eckwersheim;1;13;134;6;37,603
27721;111;Habitat continu (centre ancien, centre ville);11;Habitat;1;Territoires artificialis?s;7800,339;0,78;489,93;BD ORTHO 2011;90;7801;0;0;124,456;0;119;Eckwersheim;1;13;134;6;7,641
27721;111;Habitat continu (centre ancien, centre ville);11;Habitat;1;Territoires artificialis?s;7800,339;0,78;489,93;BD ORTHO 2011;90;7801;0;0;124,456;0;119;Eckwersheim;1;13;134;6;69,529
27721;111;Habitat continu (centre ancien, centre ville);11;Habitat;1;Territoires artificialis?s;7800,339;0,78;489,93;BD ORTHO 2011;90;7801;0;0;124,456;0;119;Eckwersheim;1;13;134;6;28,396
27721;111;Habitat continu (centre ancien, centre ville);11;Habitat;1;Territoires artificialis?s;7800,339;0,78;489,93;BD ORTHO 2011;90;7801;0;0;124,456;0;119;Eckwersheim;1;13;134;6;3,04
27721;111;Habitat continu (centre ancien, centre ville);11;Habitat;1;Territoires artificialis?s;7800,339;0,78;489,93;BD ORTHO 2011;90;7801;0;0;124,456;0;119;Eckwersheim;1;13;134;6;2,862
27721;111;Habitat continu (centre ancien, centre ville);11;Habitat;1;Territoires artificialis?s;7800,339;0,78;489,93;BD ORTHO 2011;90;7801;0;0;124,456;0;119;Eckwersheim;1;13;134;6;98,562
27721;111;Habitat continu (centre ancien, centre ville);11;Habitat;1;Territoires artificialis?s;7800,339;0,78;489,93;BD ORTHO 2011;90;7801;0;0;124,456;0;119;Eckwersheim;1;13;134;6;72,562
27721;111;Habitat continu (centre ancien, centre ville);11;Habitat;1;Territoires artificialis?s;7800,339;0,78;489,93;BD ORTHO 2011;90;7801;0;0;124,456;0;119;Eckwersheim;1;13;134;6;98,113
27721;111;Habitat continu (centre ancien, centre ville);11;Habitat;1;Territoires artificialis?s;7800,339;0,78;489,93;BD ORTHO 2011;90;7801;0;0;124,456;0;119;Eckwersheim;1;13;134;6;159,266
27721;111;Habitat continu (centre ancien, centre ville);11;Habitat;1;Territoires artificialis?s;7800,339;0,78;489,93;BD ORTHO 2011;90;7801;0;0;124,456;0;119;Eckwersheim;1;13;134;6;15,665
27721;111;Habitat continu (centre ancien, centre ville);11;Habitat;1;Territoires artificialis?s;7800,339;0,78;489,93;BD ORTHO 2011;90;7801;0;0;124,456;0;119;Eckwersheim;1;13;134;6;30,04
27721;111;Habitat continu (centre ancien, centre ville);11;Habitat;1;Territoires artificialis?s;7800,339;0,78;489,93;BD ORTHO 2011;90;7801;0;0;124,456;0;119;Eckwersheim;1;13;134;6;54,973
31322;111;Habitat continu (centre ancien, centre ville);11;Habitat;1;Territoires artificialis?s;8265,6883;0,8266;395,8;BD ORTHO 2011;90;8266;0;0;124,456;0;119;Eckwersheim;1;13;134;6;438,488
31322;111;Habitat continu (centre ancien, centre ville);11;Habitat;1;Territoires artificialis?s;8265,6883;0,8266;395,8;BD ORTHO 2011;90;8266;0;0;124,456;0;119;Eckwersheim;1;13;134;6;223,543
31322;111;Habitat continu (centre ancien, centre ville);11;Habitat;1;Territoires artificialis?s;8265,6883;0,8266;395,8;BD ORTHO 2011;90;8266;0;0;124,456;0;119;Eckwersheim;1;13;134;6;9,962
31322;111;Habitat continu (centre ancien, centre ville);11;Habitat;1;Territoires artificialis?s;8265,6883;0,8266;395,8;BD ORTHO 2011;90;8266;0;0;124,456;0;119;Eckwersheim;1;13;134;6;2,746
31322;111;Habitat continu (centre ancien, centre ville);11;Habitat;1;Territoires artificialis?s;8265,6883;0,8266;395,8;BD ORTHO 2011;90;8266;0;0;124,456;0;119;Eckwersheim;1;13;134;6;12,651
31322;111;Habitat continu (centre ancien, centre ville);11;Habitat;1;Territoires artificialis?s;8265,6883;0,8266;395,8;BD ORTHO 2011;90;8266;0;0;124,456;0;119;Eckwersheim;1;13;134;6;16,581
31322;111;Habitat continu (centre ancien, centre ville);11;Habitat;1;Territoires artificialis?s;8265,6883;0,8266;395,8;BD ORTHO 2011;90;8266;0;0;124,456;0;119;Eckwersheim;1;13;134;6;1509,849
31322;111;Habitat continu (centre ancien, centre ville);11;Habitat;1;Territoires artificialis?s;8265,6883;0,8266;395,8;BD ORTHO 2011;90;8266;0;0;124,456;0;119;Eckwersheim;1;13;134;6;0,438
31322;111;Habitat continu (centre ancien, centre ville);11;Habitat;1;Territoires artificialis?s;8265,6883;0,8266;395,8;BD ORTHO 2011;90;8266;0;0;124,456;0;119;Eckwersheim;1;13;134;6;90,211
31322;111;Habitat continu (centre ancien, centre ville);11;Habitat;1;Territoires artificialis?s;8265,6883;0,8266;395,8;BD ORTHO 2011;90;8266;0;0;124,456;0;119;Eckwersheim;1;13;134;6;44,176
31322;111;Habitat continu (centre ancien, centre ville);11;Habitat;1;Territoires artificialis?s;8265,6883;0,8266;395,8;BD ORTHO 2011;90;8266;0;0;124,456;0;119;Eckwersheim;1;13;134;6;24,694
31322;111;Habitat continu (centre ancien, centre ville);11;Habitat;1;Territoires artificialis?s;8265,6883;0,8266;395,8;BD ORTHO 2011;90;8266;0;0;124,456;0;119;Eckwersheim;1;13;134;6;20,565
29475;111;Habitat continu (centre ancien, centre ville);11;Habitat;1;Territoires artificialis?s;8496,4161;0,8496;382,5;BD ORTHO 2011;90;8497;0;0;124,456;0;119;Eckwersheim;1;13;134;6;27,86
29475;111;Habitat continu (centre ancien, centre ville);11;Habitat;1;Territoires artificialis?s;8496,4161;0,8496;382,5;BD ORTHO 2011;90;8497;0;0;124,456;0;119;Eckwersheim;1;13;134;6;88,684
29475;111;Habitat continu (centre ancien, centre ville);11;Habitat;1;Territoires artificialis?s;8496,4161;0,8496;382,5;BD ORTHO 2011;90;8497;0;0;124,456;0;119;Eckwersheim;1;13;134;6;80,723
29475;111;Habitat continu (centre ancien, centre ville);11;Habitat;1;Territoires artificialis?s;8496,4161;0,8496;382,5;BD ORTHO 2011;90;8497;0;0;124,456;0;119;Eckwersheim;1;13;134;6;837,521
29475;111;Habitat continu (centre ancien, centre ville);11;Habitat;1;Territoires artificialis?s;8496,4161;0,8496;382,5;BD ORTHO 2011;90;8497;0;0;124,456;0;119;Eckwersheim;1;13;134;6;377,065
29475;111;Habitat continu (centre ancien, centre ville);11;Habitat;1;Territoires artificialis?s;8496,4161;0,8496;382,5;BD ORTHO 2011;90;8497;0;0;124,456;0;119;Eckwersheim;1;13;134;6;158,315
29475;111;Habitat continu (centre ancien, centre ville);11;Habitat;1;Territoires artificialis?s;8496,4161;0,8496;382,5;BD ORTHO 2011;90;8497;0;0;124,456;0;119;Eckwersheim;1;13;134;6;8,048
29475;111;Habitat continu (centre ancien, centre ville);11;Habitat;1;Territoires artificialis?s;8496,4161;0,8496;382,5;BD ORTHO 2011;90;8497;0;0;124,456;0;119;Eckwersheim;1;13;134;6;345,351
29475;111;Habitat continu (centre ancien, centre ville);11;Habitat;1;Territoires artificialis?s;8496,4161;0,8496;382,5;BD ORTHO 2011;90;8497;0;0;124,456;0;119;Eckwersheim;1;13;134;6;371,819
29475;111;Habitat continu (centre ancien, centre ville);11;Habitat;1;Territoires artificialis?s;8496,4161;0,8496;382,5;BD ORTHO 2011;90;8497;0;0;124,456;0;119;Eckwersheim;1;13;134;6;850,144
29214;111;Habitat continu (centre ancien, centre ville);11;Habitat;1;Territoires artificialis?s;8520,4565;0,852;541,66;BD ORTHO 2011;90;8521;0;0;124,456;0;119;Eckwersheim;1;13;134;6;14,045
29214;111;Habitat continu (centre ancien, centre ville);11;Habitat;1;Territoires artificialis?s;8520,4565;0,852;541,66;BD ORTHO 2011;90;8521;0;0;124,456;0;119;Eckwersheim;1;13;134;6;4,378
29214;111;Habitat continu (centre ancien, centre ville);11;Habitat;1;Territoires artificialis?s;8520,4565;0,852;541,66;BD ORTHO 2011;90;8521;0;0;124,456;0;119;Eckwersheim;1;13;134;6;1,9
29214;111;Habitat continu (centre ancien, centre ville);11;Habitat;1;Territoires artificialis?s;8520,4565;0,852;541,66;BD ORTHO 2011;90;8521;0;0;124,456;0;119;Eckwersheim;1;13;134;6;4,52
29214;111;Habitat continu (centre ancien, centre ville);11;Habitat;1;Territoires artificialis?s;8520,4565;0,852;541,66;BD ORTHO 2011;90;8521;0;0;124,456;0;119;Eckwersheim;1;13;134;6;85,567
29214;111;Habitat continu (centre ancien, centre ville);11;Habitat;1;Territoires artificialis?s;8520,4565;0,852;541,66;BD ORTHO 2011;90;8521;0;0;124,456;0;119;Eckwersheim;1;13;134;6;112,007
29214;111;Habitat continu (centre ancien, centre ville);11;Habitat;1;Territoires artificialis?s;8520,4565;0,852;541,66;BD ORTHO 2011;90;8521;0;0;124,456;0;119;Eckwersheim;1;13;134;6;15,284
29214;111;Habitat continu (centre ancien, centre ville);11;Habitat;1;Territoires artificialis?s;8520,4565;0,852;541,66;BD ORTHO 2011;90;8521;0;0;124,456;0;119;Eckwersheim;1;13;134;6;183,638
29214;111;Habitat continu (centre ancien, centre ville);11;Habitat;1;Territoires artificialis?s;8520,4565;0,852;541,66;BD ORTHO 2011;90;8521;0;0;124,456;0;119;Eckwersheim;1;13;134;6;37,55
29214;111;Habitat continu (centre ancien, centre ville);11;Habitat;1;Territoires artificialis?s;8520,4565;0,852;541,66;BD ORTHO 2011;90;8521;0;0;124,456;0;119;Eckwersheim;1;13;134;6;0,623
29214;111;Habitat continu (centre ancien, centre ville);11;Habitat;1;Territoires artificialis?s;8520,4565;0,852;541,66;BD ORTHO 2011;90;8521;0;0;124,456;0;119;Eckwersheim;1;13;134;6;14,603
29214;111;Habitat continu (centre ancien, centre ville);11;Habitat;1;Territoires artificialis?s;8520,4565;0,852;541,66;BD ORTHO 2011;90;8521;0;0;124,456;0;119;Eckwersheim;1;13;134;6;157,206
29214;111;Habitat continu (centre ancien, centre ville);11;Habitat;1;Territoires artificialis?s;8520,4565;0,852;541,66;BD ORTHO 2011;90;8521;0;0;124,456;0;119;Eckwersheim;1;13;134;6;3,473
29214;111;Habitat continu (centre ancien, centre ville);11;Habitat;1;Territoires artificialis?s;8520,4565;0,852;541,66;BD ORTHO 2011;90;8521;0;0;124,456;0;119;Eckwersheim;1;13;134;6;211,06
29214;111;Habitat continu (centre ancien, centre ville);11;Habitat;1;Territoires artificialis?s;8520,4565;0,852;541,66;BD ORTHO 2011;90;8521;0;0;124,456;0;119;Eckwersheim;1;13;134;6;24,559
29214;111;Habitat continu (centre ancien, centre ville);11;Habitat;1;Territoires artificialis?s;8520,4565;0,852;541,66;BD ORTHO 2011;90;8521;0;0;124,456;0;119;Eckwersheim;1;13;134;6;590,154
29214;111;Habitat continu (centre ancien, centre ville);11;Habitat;1;Territoires artificialis?s;8520,4565;0,852;541,66;BD ORTHO 2011;90;8521;0;0;124,456;0;119;Eckwersheim;1;13;134;6;49,789
29214;111;Habitat continu (centre ancien, centre ville);11;Habitat;1;Territoires artificialis?s;8520,4565;0,852;541,66;BD ORTHO 2011;90;8521;0;0;124,456;0;119;Eckwersheim;1;13;134;6;7,289
29214;111;Habitat continu (centre ancien, centre ville);11;Habitat;1;Territoires artificialis?s;8520,4565;0,852;541,66;BD ORTHO 2011;90;8521;0;0;124,456;0;119;Eckwersheim;1;13;134;6;236,251
29214;111;Habitat continu (centre ancien, centre ville);11;Habitat;1;Territoires artificialis?s;8520,4565;0,852;541,66;BD ORTHO 2011;90;8521;0;0;124,456;0;119;Eckwersheim;1;13;134;6;56,451
29214;111;Habitat continu (centre ancien, centre ville);11;Habitat;1;Territoires artificialis?s;8520,4565;0,852;541,66;BD ORTHO 2011;90;8521;0;0;124,456;0;119;Eckwersheim;1;13;134;6;272,056
29214;111;Habitat continu (centre ancien, centre ville);11;Habitat;1;Territoires artificialis?s;8520,4565;0,852;541,66;BD ORTHO 2011;90;8521;0;0;124,456;0;119;Eckwersheim;1;13;134;6;46,983
31891;111;Habitat continu (centre ancien, centre ville);11;Habitat;1;Territoires artificialis?s;8603,7771;0,8604;588,19;BD ORTHO 2011;90;8604;0;0;124,456;0;119;Eckwersheim;1;13;134;6;2,571
31891;111;Habitat continu (centre ancien, centre ville);11;Habitat;1;Territoires artificialis?s;8603,7771;0,8604;588,19;BD ORTHO 2011;90;8604;0;0;124,456;0;119;Eckwersheim;1;13;134;6;0,136
31891;111;Habitat continu (centre ancien, centre ville);11;Habitat;1;Territoires artificialis?s;8603,7771;0,8604;588,19;BD ORTHO 2011;90;8604;0;0;124,456;0;119;Eckwersheim;1;13;134;6;11,687
31891;111;Habitat continu (centre ancien, centre ville);11;Habitat;1;Territoires artificialis?s;8603,7771;0,8604;588,19;BD ORTHO 2011;90;8604;0;0;124,456;0;119;Eckwersheim;1;13;134;6;0,941
31891;111;Habitat continu (centre ancien, centre ville);11;Habitat;1;Territoires artificialis?s;8603,7771;0,8604;588,19;BD ORTHO 2011;90;8604;0;0;124,456;0;119;Eckwersheim;1;13;134;6;9,642
31891;111;Habitat continu (centre ancien, centre ville);11;Habitat;1;Territoires artificialis?s;8603,7771;0,8604;588,19;BD ORTHO 2011;90;8604;0;0;124,456;0;119;Eckwersheim;1;13;134;6;11,918
31891;111;Habitat continu (centre ancien, centre ville);11;Habitat;1;Territoires artificialis?s;8603,7771;0,8604;588,19;BD ORTHO 2011;90;8604;0;0;124,456;0;119;Eckwersheim;1;13;134;6;5,687
31891;111;Habitat continu (centre ancien, centre ville);11;Habitat;1;Territoires artificialis?s;8603,7771;0,8604;588,19;BD ORTHO 2011;90;8604;0;0;124,456;0;119;Eckwersheim;1;13;134;6;113,76
31891;111;Habitat continu (centre ancien, centre ville);11;Habitat;1;Territoires artificialis?s;8603,7771;0,8604;588,19;BD ORTHO 2011;90;8604;0;0;124,456;0;119;Eckwersheim;1;13;134;6;1,025
31891;111;Habitat continu (centre ancien, centre ville);11;Habitat;1;Territoires artificialis?s;8603,7771;0,8604;588,19;BD ORTHO 2011;90;8604;0;0;124,456;0;119;Eckwersheim;1;13;134;6;14,509
31891;111;Habitat continu (centre ancien, centre ville);11;Habitat;1;Territoires artificialis?s;8603,7771;0,8604;588,19;BD ORTHO 2011;90;8604;0;0;124,456;0;119;Eckwersheim;1;13;134;6;5,513
31891;111;Habitat continu (centre ancien, centre ville);11;Habitat;1;Territoires artificialis?s;8603,7771;0,8604;588,19;BD ORTHO 2011;90;8604;0;0;124,456;0;119;Eckwersheim;1;13;134;6;3,128
31891;111;Habitat continu (centre ancien, centre ville);11;Habitat;1;Territoires artificialis?s;8603,7771;0,8604;588,19;BD ORTHO 2011;90;8604;0;0;124,456;0;119;Eckwersheim;1;13;134;6;227,831
31891;111;Habitat continu (centre ancien, centre ville);11;Habitat;1;Territoires artificialis?s;8603,7771;0,8604;588,19;BD ORTHO 2011;90;8604;0;0;124,456;0;119;Eckwersheim;1;13;134;6;21,494
31891;111;Habitat continu (centre ancien, centre ville);11;Habitat;1;Territoires artificialis?s;8603,7771;0,8604;588,19;BD ORTHO 2011;90;8604;0;0;124,456;0;119;Eckwersheim;1;13;134;6;493,169
31891;111;Habitat continu (centre ancien, centre ville);11;Habitat;1;Territoires artificialis?s;8603,7771;0,8604;588,19;BD ORTHO 2011;90;8604;0;0;124,456;0;119;Eckwersheim;1;13;134;6;1066,044
29725;111;Habitat continu (centre ancien, centre ville);11;Habitat;1;Territoires artificialis?s;8788,855;0,8789;647,78;BD ORTHO 2011;90;8790;0;0;124,456;0;119;Eckwersheim;1;13;134;6;1286,471
29725;111;Habitat continu (centre ancien, centre ville);11;Habitat;1;Territoires artificialis?s;8788,855;0,8789;647,78;BD ORTHO 2011;90;8790;0;0;124,456;0;119;Eckwersheim;1;13;134;6;5,942
29725;111;Habitat continu (centre ancien, centre ville);11;Habitat;1;Territoires artificialis?s;8788,855;0,8789;647,78;BD ORTHO 2011;90;8790;0;0;124,456;0;119;Eckwersheim;1;13;134;6;6,202
29725;111;Habitat continu (centre ancien, centre ville);11;Habitat;1;Territoires artificialis?s;8788,855;0,8789;647,78;BD ORTHO 2011;90;8790;0;0;124,456;0;119;Eckwersheim;1;13;134;6;198,183
29725;111;Habitat continu (centre ancien, centre ville);11;Habitat;1;Territoires artificialis?s;8788,855;0,8789;647,78;BD ORTHO 2011;90;8790;0;0;124,456;0;119;Eckwersheim;1;13;134;6;32,125
29725;111;Habitat continu (centre ancien, centre ville);11;Habitat;1;Territoires artificialis?s;8788,855;0,8789;647,78;BD ORTHO 2011;90;8790;0;0;124,456;0;119;Eckwersheim;1;13;134;6;4,872
29725;111;Habitat continu (centre ancien, centre ville);11;Habitat;1;Territoires artificialis?s;8788,855;0,8789;647,78;BD ORTHO 2011;90;8790;0;0;124,456;0;119;Eckwersheim;1;13;134;6;58,7
29725;111;Habitat continu (centre ancien, centre ville);11;Habitat;1;Territoires artificialis?s;8788,855;0,8789;647,78;BD ORTHO 2011;90;8790;0;0;124,456;0;119;Eckwersheim;1;13;134;6;88,98
29725;111;Habitat continu (centre ancien, centre ville);11;Habitat;1;Territoires artificialis?s;8788,855;0,8789;647,78;BD ORTHO 2011;90;8790;0;0;124,456;0;119;Eckwersheim;1;13;134;6;5,486
29725;111;Habitat continu (centre ancien, centre ville);11;Habitat;1;Territoires artificialis?s;8788,855;0,8789;647,78;BD ORTHO 2011;90;8790;0;0;124,456;0;119;Eckwersheim;1;13;134;6;5,524
29725;111;Habitat continu (centre ancien, centre ville);11;Habitat;1;Territoires artificialis?s;8788,855;0,8789;647,78;BD ORTHO 2011;90;8790;0;0;124,456;0;119;Eckwersheim;1;13;134;6;2,357
29725;111;Habitat continu (centre ancien, centre ville);11;Habitat;1;Territoires artificialis?s;8788,855;0,8789;647,78;BD ORTHO 2011;90;8790;0;0;124,456;0;119;Eckwersheim;1;13;134;6;19,734
29725;111;Habitat continu (centre ancien, centre ville);11;Habitat;1;Territoires artificialis?s;8788,855;0,8789;647,78;BD ORTHO 2011;90;8790;0;0;124,456;0;119;Eckwersheim;1;13;134;6;1,193
29725;111;Habitat continu (centre ancien, centre ville);11;Habitat;1;Territoires artificialis?s;8788,855;0,8789;647,78;BD ORTHO 2011;90;8790;0;0;124,456;0;119;Eckwersheim;1;13;134;6;28,171
