ID;C2011_2012.C.8;Surface;SurfaceVeg
28072;125;146804;8.349
28072;125;146804;114.684
28072;125;146804;7.047
28072;125;146804;3.674
28072;125;146804;352.046
28072;125;146804;134.4
28072;125;146804;0.008
28072;125;146804;2.174
28072;125;146804;8.395
28072;125;146804;0.074
28072;125;146804;77.708
28072;125;146804;2.697
28072;125;146804;3.615
28072;125;146804;0.108
28072;125;146804;1.931
28072;125;146804;247.68
28072;125;146804;13.845
28072;125;146804;233.771
28072;125;146804;87.009
28072;125;146804;12.165
28072;125;146804;171.357
28072;125;146804;166.553
28072;125;146804;6.552
28072;125;146804;7.444
28072;125;146804;12.634
28072;125;146804;11.51
28072;125;146804;135.015
28072;125;146804;29.216
28072;125;146804;267.376
28072;125;146804;29.047
28072;125;146804;9.197
28072;125;146804;56.536
28072;125;146804;12.278
28072;125;146804;9.407
28072;125;146804;26.176
28072;125;146804;0.32
28072;125;146804;0.858
28072;125;146804;119.353
28072;125;146804;20.548
28072;125;146804;363.663
28072;125;146804;13.453
28072;125;146804;7.209
28072;125;146804;109.157
28072;125;146804;358.793
28072;125;146804;945.166
28072;125;146804;68.97
28072;125;146804;7.995
28072;125;146804;82.558
28072;125;146804;640.244
28072;125;146804;65.241
28072;125;146804;285.792
28072;125;146804;110.408
28072;125;146804;33.762
28072;125;146804;54.884
28072;125;146804;18.574
28072;125;146804;2.313
28072;125;146804;0.722
28072;125;146804;163.355
28072;125;146804;1.756
28072;125;146804;1.503
28072;125;146804;796.684
28072;125;146804;222.395
28072;125;146804;362.619
28072;125;146804;379.571
28072;125;146804;12.088
28072;125;146804;31.866
28072;125;146804;14.764
28072;125;146804;229.315
28072;125;146804;35.746
28072;125;146804;6.372
28072;125;146804;11.681
28072;125;146804;517.063
28072;125;146804;105.067
28072;125;146804;23.105
28072;125;146804;9.111
28072;125;146804;57.092
28072;125;146804;21.751
28072;125;146804;562.387
28072;125;146804;6.682
28072;125;146804;364.644
28072;125;146804;3.38
28072;125;146804;22.868
28072;125;146804;589.633
28072;125;146804;6.75
28072;125;146804;661.551
28072;125;146804;3.718
28072;125;146804;188.527
28072;125;146804;106.226
28072;125;146804;633.514
28072;125;146804;252.204
28072;125;146804;6.116
28072;125;146804;655.388
28072;125;146804;30.706
28072;125;146804;114.126
28072;125;146804;168.031
28072;125;146804;379.559
28072;125;146804;262.332
28072;125;146804;47.733
28072;125;146804;1912.001
28072;125;146804;75.112
28072;125;146804;191.314
28072;125;146804;94.045
28072;125;146804;109.543
28072;125;146804;13.751
28072;125;146804;30.444
28072;125;146804;1.232
28072;125;146804;95.692
28072;125;146804;0.046
28072;125;146804;28.672
28072;125;146804;202.143
28072;125;146804;17.697
28072;125;146804;52.675
28072;125;146804;461.207
28072;125;146804;2336.76
28072;125;146804;0.006
28072;125;146804;1.435
28072;125;146804;0.085
28072;125;146804;31.383
28072;125;146804;12.618
28072;125;146804;17.691
28072;125;146804;27.495
28072;125;146804;91.336
28072;125;146804;8.543
28072;125;146804;12.579
28072;125;146804;51.97
28072;125;146804;56.766
28072;125;146804;5.695
28072;125;146804;58.112
28072;125;146804;13.649
28072;125;146804;8.146
28072;125;146804;128.479
28072;125;146804;5.412
28072;125;146804;42.965
28072;125;146804;20.373
28072;125;146804;9.8
28072;125;146804;97.035
28072;125;146804;18.618
28072;125;146804;15.851
28072;125;146804;159.242
28072;125;146804;0.536
28072;125;146804;20.343
28072;125;146804;17.424
28072;125;146804;16.357
28072;125;146804;136.676
28072;125;146804;9.25
28072;125;146804;117.834
28072;125;146804;3.717
28131;121;110416;4.049
28131;121;110416;7.429
28131;121;110416;40.403
28131;121;110416;250.169
28131;121;110416;326.67
28131;121;110416;0.118
28131;121;110416;1163.724
28131;121;110416;84.402
28131;121;110416;1751.427
28131;121;110416;31.285
28131;121;110416;1.602
28131;121;110416;1050.239
28131;121;110416;0.447
28131;121;110416;39.094
28131;121;110416;10.215
28131;121;110416;0.727
28131;121;110416;1.956
28131;121;110416;82.176
28131;121;110416;0.627
28131;121;110416;2779.449
28131;121;110416;113.795
28131;121;110416;135.478
28131;121;110416;172.848
28131;121;110416;153.874
28131;121;110416;0.26
28131;121;110416;13.179
28131;121;110416;213.418
28131;121;110416;3.9
28131;121;110416;0.278
28131;121;110416;4.417
28131;121;110416;235.061
28131;121;110416;452.428
28131;121;110416;0.001
28131;121;110416;29.45
28131;121;110416;69.441
28131;121;110416;281.971
28131;121;110416;56.108
28131;121;110416;149.248
28131;121;110416;21.526
28131;121;110416;0.142
28131;121;110416;54.869
28131;121;110416;20.827
28131;121;110416;48.006
28131;121;110416;16.167
28131;121;110416;30.691
28131;121;110416;9.958
28131;121;110416;13.521
28131;121;110416;112.039
28131;121;110416;0.576
28131;121;110416;25.707
28131;121;110416;16.175
28131;121;110416;132.983
28131;121;110416;4.968
28131;121;110416;97.046
28131;121;110416;1.743
28131;121;110416;18.483
28131;121;110416;733.713
28131;121;110416;2.013
28131;121;110416;1.607
28131;121;110416;796.374
28131;121;110416;158.442
28131;121;110416;53.31
28131;121;110416;113.86
28131;121;110416;617.064
28131;121;110416;20.729
28131;121;110416;16.211
28131;121;110416;410.356
28131;121;110416;278.462
28131;121;110416;4305.786
28131;121;110416;36.149
28131;121;110416;36.641
28131;121;110416;33.804
28131;121;110416;180.645
28131;121;110416;61.191
28131;121;110416;8.953
28131;121;110416;9.565
28131;121;110416;3123.401
28131;121;110416;1968.747
28131;121;110416;39.919
28131;121;110416;156.132
28131;121;110416;1047.757
28131;121;110416;0
28131;121;110416;2.901
28131;121;110416;176.475
28131;121;110416;175.824
28131;121;110416;33.783
28131;121;110416;151.52
28131;121;110416;0.001
28131;121;110416;19.38
28131;121;110416;0.047
28131;121;110416;126.321
28131;121;110416;83.714
28131;121;110416;1101.772
28131;121;110416;49.95
28131;121;110416;8.876
28131;121;110416;181.878
28131;121;110416;91.667
28131;121;110416;471.061
28131;121;110416;107.601
28131;121;110416;372.642
28131;121;110416;10.541
28131;121;110416;1.153
28131;121;110416;19.842
28131;121;110416;67.675
28131;121;110416;277.891
28131;121;110416;29.751
28131;121;110416;150.117
28131;121;110416;35.888
28131;121;110416;255.219
28131;121;110416;7.55
28131;121;110416;19.667
28131;121;110416;18.944
28131;121;110416;400.611
28131;121;110416;677.908
28131;121;110416;2637.487
28131;121;110416;84.473
28131;121;110416;436.47
28131;121;110416;67.186
28131;121;110416;29.054
28131;121;110416;1453.654
28131;121;110416;1383.321
28131;121;110416;22.093
28131;121;110416;57.537
28131;121;110416;132.893
28131;121;110416;8.969
28131;121;110416;257.69
28131;121;110416;12.049
28131;121;110416;798.011
28131;121;110416;9.644
28131;121;110416;184.86
28131;121;110416;252.37
28131;121;110416;6.159
28131;121;110416;84.849
28131;121;110416;21.43
28131;121;110416;1239.305
28131;121;110416;632.853
28131;121;110416;120.37
28131;121;110416;268.583
28131;121;110416;57.835
28131;121;110416;57.39
28131;121;110416;10.537
28131;121;110416;202.936
28131;121;110416;3.182
28131;121;110416;2.101
28131;121;110416;421.912
28131;121;110416;24.18
28131;121;110416;287.411
28131;121;110416;22.989
28131;121;110416;115.589
28131;121;110416;222.341
28131;121;110416;0.044
28131;121;110416;111.482
28131;121;110416;22.054
28131;121;110416;238.166
28131;121;110416;0.761
28131;121;110416;1683.443
28131;121;110416;16.66
28131;121;110416;2615.783
28131;121;110416;16.684
28131;121;110416;14.273
28131;121;110416;10.408
28131;121;110416;88.647
28131;121;110416;212.688
28131;121;110416;149.699
28131;121;110416;0.462
28131;121;110416;16.218
28131;121;110416;14.964
28131;121;110416;15.951
28131;121;110416;16.144
28131;121;110416;20.73
28131;121;110416;7.524
28131;121;110416;29.33
28131;121;110416;232.283
28131;121;110416;11.125
28131;121;110416;113.625
28131;121;110416;6.572
28131;121;110416;5.751
28131;121;110416;625.402
28131;121;110416;9.068
28131;121;110416;3.818
28131;121;110416;119.645
28131;121;110416;70.344
28131;121;110416;74.345
28131;121;110416;553.21
28131;121;110416;1.37
28131;121;110416;33.78
28131;121;110416;68.756
28131;121;110416;3.279
28131;121;110416;88.712
28131;121;110416;27.734
28131;121;110416;56.688
28131;121;110416;4.178
28131;121;110416;14.995
28131;121;110416;51.921
28131;121;110416;1.542
28131;121;110416;41.895
28131;121;110416;0.326
28131;121;110416;127.752
28131;121;110416;143.773
28131;121;110416;793.664
28131;121;110416;62.873
28131;121;110416;20.422
28131;121;110416;92.131
28131;121;110416;64.615
28131;121;110416;238.413
28131;121;110416;885.164
28131;121;110416;56.149
28131;121;110416;15.199
28131;121;110416;35.745
28131;121;110416;45.385
28131;121;110416;10.073
28131;121;110416;125.19
28131;121;110416;157.717
28131;121;110416;16.298
28131;121;110416;0.929
28131;121;110416;54.043
28131;121;110416;4.846
28131;121;110416;28.084
28131;121;110416;11.721
28131;121;110416;40.157
28131;121;110416;3.023
28131;121;110416;37.565
28131;121;110416;17.642
28131;121;110416;4.462
28131;121;110416;19.719
28131;121;110416;4.965
28131;121;110416;5.253
28131;121;110416;0.149
28131;121;110416;7.916
28131;121;110416;19.106
28131;121;110416;2.017
28131;121;110416;101.819
28131;121;110416;2590.595
28131;121;110416;271.246
28131;121;110416;1205.709
28131;121;110416;437.36
28265;125;17840;5.766
28265;125;17840;4.617
28265;125;17840;63.272
28265;125;17840;2.383
28265;125;17840;4.037
28265;125;17840;6.143
28265;125;17840;38.051
28265;125;17840;5.508
28265;125;17840;6.31
28265;125;17840;14.767
28265;125;17840;9.586
28265;125;17840;9.357
28265;125;17840;0.12
28265;125;17840;6.28
28265;125;17840;208.805
28265;125;17840;27.566
28265;125;17840;8.333
28265;125;17840;13.822
28265;125;17840;60.87
28265;125;17840;68.31
28265;125;17840;14.97
28265;125;17840;7.813
28265;125;17840;48.577
28265;125;17840;27.423
28265;125;17840;8.506
28265;125;17840;13.127
28265;125;17840;9.781
28265;125;17840;0.254
28265;125;17840;3413.519
28265;125;17840;9.075
28265;125;17840;2.17
28265;125;17840;28.497
28265;125;17840;16.741
28265;125;17840;92.064
28265;125;17840;26.568
28265;125;17840;1733.206
28265;125;17840;918.933
28265;125;17840;23.248
28265;125;17840;50.151
28265;125;17840;0.523
28265;125;17840;12.529
28265;125;17840;18.135
28265;125;17840;276.109
28265;125;17840;580.346
28265;125;17840;673.984
28265;125;17840;19.207
28265;125;17840;26.631
28265;125;17840;5.409
28265;125;17840;37.022
28265;125;17840;6.895
28265;125;17840;19.794
28265;125;17840;21.161
28265;125;17840;25.417
28265;125;17840;4.21
28265;125;17840;10.047
28265;125;17840;200.898
28265;125;17840;8.444
28265;125;17840;1512.688
28265;125;17840;194.757
28265;125;17840;529.885
28265;125;17840;10.31
28265;125;17840;11.457
28265;125;17840;7.061
28265;125;17840;8.56
28265;125;17840;9.587
28265;125;17840;8.016
28265;125;17840;17.356
28265;125;17840;23.62
28265;125;17840;2506.189
28265;125;17840;639.334
28265;125;17840;408.119
28265;125;17840;13.828
28224;125;9635;1.487
28224;125;9635;1.206
28224;125;9635;18.144
28224;125;9635;161.538
28224;125;9635;9.261
28224;125;9635;46.62
28224;125;9635;3.52
28224;125;9635;3.66
28224;125;9635;4.07
28224;125;9635;6.269
28224;125;9635;22.096
28224;125;9635;123.658
28224;125;9635;90.839
28224;125;9635;2.302
28224;125;9635;0.309
28224;125;9635;314.489
28224;125;9635;428.741
28224;125;9635;56.812
28224;125;9635;5.021
28224;125;9635;24.717
28224;125;9635;369.539
28224;125;9635;35.832
28224;125;9635;44.928
28224;125;9635;109.106
28224;125;9635;11.314
28224;125;9635;4.881
28224;125;9635;52.12
28224;125;9635;44.655
28224;125;9635;33.403
28224;125;9635;81.178
28224;125;9635;69.942
28224;125;9635;208.332
28224;125;9635;17.855
28224;125;9635;292.525
28224;125;9635;49.848
28224;125;9635;49.566
28224;125;9635;132.155
28224;125;9635;30.157
28224;125;9635;53.771
28224;125;9635;181.908
28224;125;9635;34.655
28224;125;9635;414.878
28224;125;9635;1122.708
28176;121;7239;12.024
28176;121;7239;21.732
28176;121;7239;53.744
28176;121;7239;22.709
28176;121;7239;20.982
28176;121;7239;69.018
28176;121;7239;78.488
28176;121;7239;28.443
28176;121;7239;10.648
28176;121;7239;228.759
28176;121;7239;35.391
28176;121;7239;24.77
28176;121;7239;2.463
28176;121;7239;26.726
28176;121;7239;2.308
28176;121;7239;2.166
28176;121;7239;18.988
28176;121;7239;85.179
28176;121;7239;50.093
28176;121;7239;64.637
28176;121;7239;63.514
28176;121;7239;73.036
28176;121;7239;18.108
28176;121;7239;73.956
28176;121;7239;10.952
28176;121;7239;3.609
28176;121;7239;37.079
28176;121;7239;0.198
28176;121;7239;445.683
28176;121;7239;14.879
28176;121;7239;75.534
28176;121;7239;1.126
28176;121;7239;193.202
28176;121;7239;112.159
28176;121;7239;129.188
28176;121;7239;28.429
28176;121;7239;36.457
28118;122;14319;24.89
28118;122;14319;0.98
28118;122;14319;59.325
28118;122;14319;0.46
28118;122;14319;219.055
28118;122;14319;47.403
28118;122;14319;137.254
28118;122;14319;18.321
28118;122;14319;247.508
28118;122;14319;9.985
28118;122;14319;27.858
28118;122;14319;90.421
28118;122;14319;351.718
28118;122;14319;2.875
28118;122;14319;47.931
28118;122;14319;2.629
28118;122;14319;7.15
28118;122;14319;11.482
28118;122;14319;24.624
28118;122;14319;9.368
28118;122;14319;0.263
28118;122;14319;72.612
28118;122;14319;1.632
28118;122;14319;121.125
28118;122;14319;43.584
28118;122;14319;95.375
28118;122;14319;2.954
28118;122;14319;204.606
28118;122;14319;4.823
28118;122;14319;21.217
28118;122;14319;23.533
28118;122;14319;8.079
28118;122;14319;86.199
28118;122;14319;87.522
28118;122;14319;4.71
28118;122;14319;146.295
28118;122;14319;557.118
28118;122;14319;680.708
28118;122;14319;10.413
28118;122;14319;8.969
28118;122;14319;600.197
28118;122;14319;134.527
28118;122;14319;71.024
27832;123;8452;2.592
27832;123;8452;41.427
27832;123;8452;8.911
27832;123;8452;14.198
27832;123;8452;6.815
27832;123;8452;8.957
27832;123;8452;4.537
27832;123;8452;6.852
27832;123;8452;2.753
27832;123;8452;5.457
27832;123;8452;0.511
27832;123;8452;12.931
27832;123;8452;17.015
27832;123;8452;812.793
27832;123;8452;772.182
27832;123;8452;30.249
27832;123;8452;18.252
27832;123;8452;3.783
27832;123;8452;28.809
27832;123;8452;42.599
27832;123;8452;237.761
27832;123;8452;25.429
27832;123;8452;40.732
27832;123;8452;25.275
27832;123;8452;1.691
27832;123;8452;2.603
27832;123;8452;625.785
27832;123;8452;749.146
27832;123;8452;9.747
27832;123;8452;970.031
27832;123;8452;1062.834
27832;123;8452;1278.506
27832;123;8452;11.769
27832;123;8452;1268.68
27816;121;5186;12.074
27816;121;5186;18.424
27816;121;5186;90.221
27816;121;5186;9.237
27816;121;5186;172.268
27816;121;5186;108.306
27816;121;5186;322.493
27816;121;5186;146.93
27816;121;5186;11.377
27816;121;5186;6.445
27816;121;5186;30.961
27816;121;5186;217.684
27816;121;5186;0.123
27816;121;5186;11.991
27816;121;5186;0.184
27816;121;5186;6.505
27816;121;5186;20.779
27816;121;5186;1.07
27816;121;5186;10.144
27816;121;5186;20.111
27816;121;5186;170.297
27816;121;5186;3.617
27816;121;5186;14.728
27816;121;5186;14.487
27726;125;18132;4.25
27726;125;18132;2.529
27726;125;18132;5.669
27726;125;18132;18.686
27726;125;18132;8.341
27726;125;18132;6.074
27726;125;18132;23.151
27726;125;18132;69.095
27726;125;18132;73.895
27726;125;18132;2.815
27726;125;18132;54.968
27726;125;18132;187.14
27726;125;18132;63.316
27726;125;18132;59.146
27726;125;18132;7.355
27726;125;18132;5.138
27726;125;18132;2.985
27726;125;18132;2.943
27726;125;18132;32.343
27726;125;18132;21.51
27726;125;18132;14.133
27726;125;18132;8.467
27726;125;18132;19.037
27726;125;18132;91.014
27726;125;18132;0.302
27726;125;18132;4.945
27726;125;18132;151.563
27726;125;18132;248.616
27726;125;18132;24.65
27726;125;18132;1577.552
27726;125;18132;751.655
27726;125;18132;5.288
27726;125;18132;332.006
27726;125;18132;24.861
27726;125;18132;14.505
27726;125;18132;199.978
27726;125;18132;16.466
27726;125;18132;8.207
27726;125;18132;16.088
27726;125;18132;11.455
27726;125;18132;37.102
27726;125;18132;63.192
27726;125;18132;5.336
27726;125;18132;5.264
27726;125;18132;40.581
27726;125;18132;80.11
27726;125;18132;2.735
27726;125;18132;9.074
27726;125;18132;507.992
27726;125;18132;6.325
27726;125;18132;48.879
27726;125;18132;10.399
27726;125;18132;18.318
27726;125;18132;12.962
27726;125;18132;15.94
27726;125;18132;736.502
27726;125;18132;297.454
27726;125;18132;3.738
27726;125;18132;52.103
27726;125;18132;48.685
27726;125;18132;14.967
27726;125;18132;83.072
27726;125;18132;29.926
27726;125;18132;14.366
27726;125;18132;18.091
27726;125;18132;98.524
27726;125;18132;7.137
27726;125;18132;0.829
27726;125;18132;0.18
27726;125;18132;139.491
27726;125;18132;216.379
27726;125;18132;29.522
27726;125;18132;22.436
27726;125;18132;55.363
27726;125;18132;30.542
27726;125;18132;7.317
27726;125;18132;1.555
27726;125;18132;10.722
27726;125;18132;92.384
27726;125;18132;3.113
27726;125;18132;6.53
27726;125;18132;141.764
27726;125;18132;58.489
27726;125;18132;264.298
27726;125;18132;395.226
27726;125;18132;129.01
27726;125;18132;5.573
27726;125;18132;33.383
27726;125;18132;1.374
27726;125;18132;24.582
27726;125;18132;90.079
27726;125;18132;89.46
27726;125;18132;1.806
27726;125;18132;6.282
27726;125;18132;47.037
27726;125;18132;1.416
27726;125;18132;9.776
27726;125;18132;4.168
27726;125;18132;2.053
27726;125;18132;31.865
27726;125;18132;230.613
27726;125;18132;7.923
27726;125;18132;2.02
27726;125;18132;108.456
27726;125;18132;221.763
27726;125;18132;267.561
27726;125;18132;83.724
27726;125;18132;176.223
27726;125;18132;174.494
27726;125;18132;1.834
27475;125;4854;4.657
27475;125;4854;11.712
27475;125;4854;20.818
27475;125;4854;160.136
27475;125;4854;0.096
27475;125;4854;31.16
27475;125;4854;32.118
27475;125;4854;0.826
27475;125;4854;1.756
27475;125;4854;24.092
27475;125;4854;12.613
27475;125;4854;15.85
27475;125;4854;302.048
27475;125;4854;1578.478
27475;125;4854;46.534
27475;125;4854;1990.233
27315;121;5048;7.076
27315;121;5048;93.445
27315;121;5048;11.706
27315;121;5048;27.874
27315;121;5048;596.496
27315;121;5048;223.487
27315;121;5048;26.305
27315;121;5048;27.043
27315;121;5048;1.857
27315;121;5048;78.025
27315;121;5048;327.275
27315;121;5048;194.454
27315;121;5048;431.064
27315;121;5048;157.88
27315;121;5048;231.906
27202;123;17687;5.992
27202;123;17687;39.323
27202;123;17687;0.29
27202;123;17687;107.552
27202;123;17687;13.862
27202;123;17687;21.994
27202;123;17687;10.826
27202;123;17687;2.359
27202;123;17687;9.245
27202;123;17687;32.658
27202;123;17687;66.077
27202;123;17687;175.933
27202;123;17687;20.071
27202;123;17687;22.761
27202;123;17687;44.088
27202;123;17687;30.368
27202;123;17687;9.464
27202;123;17687;0.193
27202;123;17687;5.52
27202;123;17687;66.581
27202;123;17687;19.643
27202;123;17687;4.074
27202;123;17687;0.638
27202;123;17687;6.921
27202;123;17687;5.591
27202;123;17687;35.333
27202;123;17687;173.225
27202;123;17687;2.444
27202;123;17687;11.281
27202;123;17687;83.669
27202;123;17687;4.455
27202;123;17687;1.415
27202;123;17687;13.456
27202;123;17687;146.57
27202;123;17687;7.678
27202;123;17687;9.037
27202;123;17687;31.857
27202;123;17687;4.185
27202;123;17687;12.166
27202;123;17687;7.346
27202;123;17687;75.98
27202;123;17687;0.688
27202;123;17687;2.218
27202;123;17687;10.02
27202;123;17687;72.338
27202;123;17687;24.19
27202;123;17687;0.266
27202;123;17687;8.07
27202;123;17687;81.609
27202;123;17687;63.458
27202;123;17687;44.126
27202;123;17687;304.939
27202;123;17687;14.164
27202;123;17687;6.249
27202;123;17687;20.207
27202;123;17687;29.982
27202;123;17687;6.967
27202;123;17687;49.974
27202;123;17687;21.144
27202;123;17687;15.353
27202;123;17687;283.863
27202;123;17687;55.693
27202;123;17687;174.654
27202;123;17687;91.5
27202;123;17687;1475.015
27202;123;17687;279.721
27202;123;17687;260.552
27202;123;17687;1508.169
27202;123;17687;5729.945
27202;123;17687;2760.654
27202;123;17687;795.409
27202;123;17687;1033.232
32308;125;18182;140.881
32308;125;18182;65.732
32308;125;18182;0.001
32308;125;18182;29.715
32308;125;18182;62.689
32308;125;18182;2.062
32308;125;18182;9.498
32308;125;18182;3.209
32308;125;18182;8.946
32308;125;18182;17.629
32308;125;18182;85.78
32308;125;18182;84.225
32308;125;18182;10.299
32308;125;18182;21.227
32308;125;18182;78.297
32308;125;18182;1.387
32308;125;18182;17.086
32308;125;18182;521.588
32308;125;18182;1568.953
32308;125;18182;33.781
32308;125;18182;174.363
32308;125;18182;11.713
32308;125;18182;19.867
32308;125;18182;38.5
32308;125;18182;13.989
32308;125;18182;72.137
32308;125;18182;26.216
32308;125;18182;68.725
32308;125;18182;354.412
32308;125;18182;110.866
32308;125;18182;3.741
32308;125;18182;100.807
32308;125;18182;491.027
32308;125;18182;190.885
32308;125;18182;400.853
32308;125;18182;825.797
32696;125;8006;49.878
32696;125;8006;3.669
32696;125;8006;4.407
32696;125;8006;174.704
32696;125;8006;12.118
32696;125;8006;1.073
32696;125;8006;31.716
32696;125;8006;17.109
32696;125;8006;51.775
32696;125;8006;18.277
32696;125;8006;17.964
32696;125;8006;13.939
32696;125;8006;59.729
32696;125;8006;27.497
32685;125;4169;205.322
32685;125;4169;259.902
32676;122;21218;13.418
32676;122;21218;32.455
32676;122;21218;235.993
32676;122;21218;16.971
32676;122;21218;13.715
32676;122;21218;5.937
32676;122;21218;4.674
32676;122;21218;5.385
32676;122;21218;0.087
32676;122;21218;454.57
32676;122;21218;276.909
32676;122;21218;5.504
32676;122;21218;7.774
32676;122;21218;121.554
32676;122;21218;103.434
32676;122;21218;198.538
32676;122;21218;8.194
32676;122;21218;3.041
32676;122;21218;18.977
32676;122;21218;7.751
32676;122;21218;6.761
32676;122;21218;18.514
32676;122;21218;5.114
32676;122;21218;5.507
32676;122;21218;0.399
32676;122;21218;225.787
32676;122;21218;40.886
32676;122;21218;240.473
32676;122;21218;72.083
32676;122;21218;377.705
32676;122;21218;4.213
32676;122;21218;8.17
32676;122;21218;4.928
32676;122;21218;9.731
32676;122;21218;28.213
32676;122;21218;419.266
32676;122;21218;0.574
32676;122;21218;624.871
32676;122;21218;70.626
32676;122;21218;16.055
32676;122;21218;231.849
32676;122;21218;13.432
32676;122;21218;516.195
32676;122;21218;24.123
32676;122;21218;12.501
32676;122;21218;70.322
32676;122;21218;20.244
32676;122;21218;2.208
32676;122;21218;4.624
32676;122;21218;11.451
32676;122;21218;13.746
32676;122;21218;15.786
32676;122;21218;29.57
32676;122;21218;139.461
32676;122;21218;72.975
32676;122;21218;9.424
32676;122;21218;0.881
32676;122;21218;15.895
32676;122;21218;9.737
32676;122;21218;15.006
32676;122;21218;231.28
32676;122;21218;100.185
32676;122;21218;31.599
32676;122;21218;60.368
32676;122;21218;0.642
32676;122;21218;52.606
32676;122;21218;14.3
32676;122;21218;9.674
32676;122;21218;13.902
32676;122;21218;5.419
32676;122;21218;14.044
32676;122;21218;119.902
32676;122;21218;170.431
32676;122;21218;5.14
32676;122;21218;173.668
32676;122;21218;2.176
32676;122;21218;65.863
32676;122;21218;323.187
32676;122;21218;22.644
32676;122;21218;196.031
32676;122;21218;590.581
32676;122;21218;475.39
32676;122;21218;329.355
32676;122;21218;1250.737
32541;125;39946;8.108
32541;125;39946;13.514
32541;125;39946;25.248
32541;125;39946;1.224
32541;125;39946;14.353
32541;125;39946;5.454
32541;125;39946;33.81
32541;125;39946;8.662
32541;125;39946;22.552
32541;125;39946;0.749
32541;125;39946;4.196
32541;125;39946;23.944
32541;125;39946;120.81
32541;125;39946;310.443
32541;125;39946;34.349
32541;125;39946;22.337
32541;125;39946;5.219
32541;125;39946;11.22
32541;125;39946;119.018
32541;125;39946;5.032
32541;125;39946;78.7
32541;125;39946;355.614
32541;125;39946;7.892
32541;125;39946;119.8
32541;125;39946;3.161
32541;125;39946;6.408
32541;125;39946;27.587
32541;125;39946;605.572
32541;125;39946;2246.119
32541;125;39946;74.443
32541;125;39946;105.439
32541;125;39946;6.742
32541;125;39946;0.993
32541;125;39946;41.364
32541;125;39946;26.167
32541;125;39946;81.85
32541;125;39946;219.904
32541;125;39946;32.948
32541;125;39946;86.669
32541;125;39946;3.984
32541;125;39946;134.45
32541;125;39946;495.833
32541;125;39946;362.838
32541;125;39946;628.199
32541;125;39946;298.65
32541;125;39946;32.425
32541;125;39946;126.578
32541;125;39946;620.351
32541;125;39946;1.329
32541;125;39946;11.32
32541;125;39946;220.169
32541;125;39946;3.547
32541;125;39946;68.442
32541;125;39946;279.335
32541;125;39946;227.177
32541;125;39946;69.41
32541;125;39946;19.489
32541;125;39946;79.008
32541;125;39946;5.972
32541;125;39946;77.036
32541;125;39946;82.672
32541;125;39946;24.948
32541;125;39946;9.424
32541;125;39946;0.648
32541;125;39946;16.231
32541;125;39946;598.216
32541;125;39946;57.006
32541;125;39946;174.898
32541;125;39946;46.189
32541;125;39946;238.815
32541;125;39946;55.112
32541;125;39946;166.746
32541;125;39946;22.196
32541;125;39946;65.873
32541;125;39946;98.53
32541;125;39946;76.957
32541;125;39946;390.866
32541;125;39946;259.792
32541;125;39946;150.781
32541;125;39946;21.11
32541;125;39946;98.95
32541;125;39946;3.522
32541;125;39946;238.951
32541;125;39946;14.076
32541;125;39946;309.318
32541;125;39946;434.591
32541;125;39946;525.32
32541;125;39946;133.286
32541;125;39946;510.939
32541;125;39946;115.971
32541;125;39946;223.387
32541;125;39946;65.43
32541;125;39946;169.401
32541;125;39946;170.756
32541;125;39946;6.063
32541;125;39946;10.2
32541;125;39946;96.328
32541;125;39946;6.405
32541;125;39946;17.73
32541;125;39946;131.279
32541;125;39946;2.691
32541;125;39946;54.922
32541;125;39946;55.747
32541;125;39946;1.426
32541;125;39946;17.643
32541;125;39946;17.504
32541;125;39946;3.568
32541;125;39946;282.337
32541;125;39946;186.196
32541;125;39946;35.913
32541;125;39946;1834.097
32541;125;39946;2809.421
32541;125;39946;911.575
32541;125;39946;2850.177
32541;125;39946;394.885
32541;125;39946;496.024
32541;125;39946;529.82
32541;125;39946;238.838
32541;125;39946;318.806
32541;125;39946;1.276
32536;125;18710;8.653
32536;125;18710;9.644
32536;125;18710;9.572
32536;125;18710;6.275
32536;125;18710;7.004
32536;125;18710;6.624
32536;125;18710;319.392
32536;125;18710;10.025
32536;125;18710;10.689
32536;125;18710;268.718
32536;125;18710;50.124
32536;125;18710;71.81
32536;125;18710;9.734
32536;125;18710;8.909
32536;125;18710;3.92
32536;125;18710;175.773
32536;125;18710;14.128
32536;125;18710;6.382
32536;125;18710;6.951
32536;125;18710;29.122
32536;125;18710;1.528
32536;125;18710;7.508
32536;125;18710;47.073
32536;125;18710;4.902
32536;125;18710;116.537
32536;125;18710;55.005
32536;125;18710;30.567
32536;125;18710;26.811
32536;125;18710;26.872
32536;125;18710;53.077
32536;125;18710;11.279
32536;125;18710;37.569
32536;125;18710;4.149
32536;125;18710;197.971
32536;125;18710;3.662
32536;125;18710;2.687
32536;125;18710;1428.489
32536;125;18710;3387.297
32536;125;18710;3550.008
32536;125;18710;3835.324
32536;125;18710;96.59
32536;125;18710;773.316
32536;125;18710;59.976
32536;125;18710;523.985
32536;125;18710;1555.719
32536;125;18710;21.118
32490;121;7586;1.532
32490;121;7586;42.778
32490;121;7586;2.738
32490;121;7586;55.131
32490;121;7586;14.959
32490;121;7586;0.784
32490;121;7586;39.926
32490;121;7586;6.233
32490;121;7586;14.29
