fid;ID;C2011_2012;LIB_2012.;C2012_NIV2;LIB2012_N2;C2012_NIV1;LIB2012_N1;SURFACE_M2;SURFACE_HA;PERIMETRE;SOURCE2012;FIAB_2012;Surface;Forbois;Ripi;Area;Align_haie;NUM_COMMUN;NOM_COMMUN;Niv1;Niv2;NivFinal;SourceID;SurfaceVeg
61;27283;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;8193.5534;0.8194;433.76;BD ORTHO 2011;75;8194;0;0;10.1004;0;326;Niederhausbergen;1;12;124;4;10.101
61;27283;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;8193.5534;0.8194;433.76;BD ORTHO 2011;75;8194;0;0;8;0;326;Niederhausbergen;1;12;124;4;8.572
61;27283;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;8193.5534;0.8194;433.76;BD ORTHO 2011;75;8194;0;0;37.9283;0;326;Niederhausbergen;1;13;134;6;36.145
61;27283;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;8193.5534;0.8194;433.76;BD ORTHO 2011;75;8194;0;0;3259;0;326;Niederhausbergen;1;13;134;6;753.916
61;27283;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;8193.5534;0.8194;433.76;BD ORTHO 2011;75;8194;0;0;3259;0;326;Niederhausbergen;1;13;134;6;1775.287
61;27283;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;8193.5534;0.8194;433.76;BD ORTHO 2011;75;8194;0;0;1813.64;1;326;Niederhausbergen;1;12;122;4;154.243
61;27283;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;8193.5534;0.8194;433.76;BD ORTHO 2011;75;8194;0;0;1813.64;1;326;Niederhausbergen;1;12;122;4;607.942
61;27283;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;8193.5534;0.8194;433.76;BD ORTHO 2011;75;8194;0;0;1813.64;1;326;Niederhausbergen;1;12;122;4;19.317
61;27283;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;8193.5534;0.8194;433.76;BD ORTHO 2011;75;8194;0;0;1219.84;0;326;Niederhausbergen;1;13;134;6;558.283
61;27283;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;8193.5534;0.8194;433.76;BD ORTHO 2011;75;8194;0;0;1219.84;0;326;Niederhausbergen;1;13;134;6;206.18
61;27283;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;8193.5534;0.8194;433.76;BD ORTHO 2011;75;8194;0;0;11.5443;0;326;Niederhausbergen;1;13;134;6;8.249
61;27283;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;8193.5534;0.8194;433.76;BD ORTHO 2011;75;8194;0;0;9.7232;0;326;Niederhausbergen;1;13;134;6;8.294
61;27283;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;8193.5534;0.8194;433.76;BD ORTHO 2011;75;8194;0;0;1075.18;1;326;Niederhausbergen;1;12;122;4;855.223
61;27283;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;8193.5534;0.8194;433.76;BD ORTHO 2011;75;8194;0;0;1232.12;0;326;Niederhausbergen;1;13;134;6;84.908
59;27221;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;7347.246;0.7347;582.76;BD ORTHO 2011;75;7348;0;0;4346.54;0;326;Niederhausbergen;1;13;134;6;1053.705
59;27221;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;7347.246;0.7347;582.76;BD ORTHO 2011;75;7348;0;0;4346.54;0;326;Niederhausbergen;1;13;134;6;1727.899
59;27221;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;7347.246;0.7347;582.76;BD ORTHO 2011;75;7348;0;0;565.403;1;326;Niederhausbergen;1;12;122;4;11.203
59;27221;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;7347.246;0.7347;582.76;BD ORTHO 2011;75;7348;0;0;8.21308;0;326;Niederhausbergen;1;12;124;4;8.597
59;27221;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;7347.246;0.7347;582.76;BD ORTHO 2011;75;7348;0;0;49.337;0;326;Niederhausbergen;1;12;124;4;30.944
59;27221;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;7347.246;0.7347;582.76;BD ORTHO 2011;75;7348;0;0;168.223;0;326;Niederhausbergen;1;12;124;4;53.725
59;27221;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;7347.246;0.7347;582.76;BD ORTHO 2011;75;7348;0;0;22.0652;0;326;Niederhausbergen;1;13;132;6;20.831
59;27221;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;7347.246;0.7347;582.76;BD ORTHO 2011;75;7348;0;0;1345.94;0;326;Niederhausbergen;1;13;134;6;486.86
59;27221;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;7347.246;0.7347;582.76;BD ORTHO 2011;75;7348;0;0;10.7888;0;326;Niederhausbergen;1;13;134;6;10.039
59;27221;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;7347.246;0.7347;582.76;BD ORTHO 2011;75;7348;0;0;223.468;0;326;Niederhausbergen;1;13;134;6;192.412
59;27221;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;7347.246;0.7347;582.76;BD ORTHO 2011;75;7348;0;0;177.331;0;326;Niederhausbergen;1;12;124;4;47.189
59;27221;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;7347.246;0.7347;582.76;BD ORTHO 2011;75;7348;0;0;240.078;0;326;Niederhausbergen;1;12;123;4;3.645
59;27221;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;7347.246;0.7347;582.76;BD ORTHO 2011;75;7348;0;0;11.9311;0;326;Niederhausbergen;1;13;134;6;12.845
59;27221;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;7347.246;0.7347;582.76;BD ORTHO 2011;75;7348;0;0;567.491;0;326;Niederhausbergen;1;13;134;6;257.855
59;27221;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;7347.246;0.7347;582.76;BD ORTHO 2011;75;7348;0;0;567.491;0;326;Niederhausbergen;1;13;134;6;33.292
59;27221;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;7347.246;0.7347;582.76;BD ORTHO 2011;75;7348;0;0;116.187;0;326;Niederhausbergen;1;12;124;4;16.961
59;27221;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;7347.246;0.7347;582.76;BD ORTHO 2011;75;7348;0;0;294.268;0;326;Niederhausbergen;1;13;134;6;221.031
59;27221;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;7347.246;0.7347;582.76;BD ORTHO 2011;75;7348;0;0;5.92515;0;326;Niederhausbergen;1;13;134;6;1.444
59;27221;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;7347.246;0.7347;582.76;BD ORTHO 2011;75;7348;0;0;5.92515;0;326;Niederhausbergen;1;13;134;6;4.227
59;27221;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;7347.246;0.7347;582.76;BD ORTHO 2011;75;7348;0;0;1603.45;1;326;Niederhausbergen;1;12;122;4;149.777
59;27221;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;7347.246;0.7347;582.76;BD ORTHO 2011;75;7348;0;0;1603.45;1;326;Niederhausbergen;1;12;122;4;47.442
59;27221;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;7347.246;0.7347;582.76;BD ORTHO 2011;75;7348;0;0;18.6114;0;326;Niederhausbergen;1;13;134;6;13.97
59;27221;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;7347.246;0.7347;582.76;BD ORTHO 2011;75;7348;1;0;7335.46;0;326;Niederhausbergen;1;12;121;4;1106.421
59;27221;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;7347.246;0.7347;582.76;BD ORTHO 2011;75;7348;1;0;7335.46;0;326;Niederhausbergen;1;12;121;4;0.44
46;26676;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;7339.4481;0.7339;485.11;BD ORTHO 2011;75;7340;0;0;4.64511;0;309;Mundolsheim;1;13;133;6;4.632
46;26676;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;7339.4481;0.7339;485.11;BD ORTHO 2011;75;7340;0;0;1777.49;0;309;Mundolsheim;1;13;135;7;6.131
46;26676;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;7339.4481;0.7339;485.11;BD ORTHO 2011;75;7340;0;0;1777.49;0;309;Mundolsheim;1;13;135;7;4.2
46;26676;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;7339.4481;0.7339;485.11;BD ORTHO 2011;75;7340;0;0;131.128;0;309;Mundolsheim;1;12;124;4;30.742
46;26676;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;7339.4481;0.7339;485.11;BD ORTHO 2011;75;7340;0;0;131.128;0;309;Mundolsheim;1;12;124;4;27.344
46;26676;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;7339.4481;0.7339;485.11;BD ORTHO 2011;75;7340;0;0;101.736;0;309;Mundolsheim;1;13;134;6;37.332
46;26676;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;7339.4481;0.7339;485.11;BD ORTHO 2011;75;7340;0;0;101.736;0;309;Mundolsheim;1;13;134;6;0.108
46;26676;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;7339.4481;0.7339;485.11;BD ORTHO 2011;75;7340;0;0;14.1919;0;309;Mundolsheim;1;12;124;4;14.193
46;26676;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;7339.4481;0.7339;485.11;BD ORTHO 2011;75;7340;0;0;621.453;1;309;Mundolsheim;1;12;122;4;181.98
46;26676;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;7339.4481;0.7339;485.11;BD ORTHO 2011;75;7340;0;0;621.453;1;309;Mundolsheim;1;12;122;4;195.686
46;26676;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;7339.4481;0.7339;485.11;BD ORTHO 2011;75;7340;0;0;621.453;1;309;Mundolsheim;1;12;122;4;15.863
46;26676;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;7339.4481;0.7339;485.11;BD ORTHO 2011;75;7340;0;0;15.6496;0;309;Mundolsheim;1;12;124;4;14.245
46;26676;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;7339.4481;0.7339;485.11;BD ORTHO 2011;75;7340;0;0;13.4547;0;309;Mundolsheim;1;12;124;4;6.627
46;26676;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;7339.4481;0.7339;485.11;BD ORTHO 2011;75;7340;0;0;8;0;309;Mundolsheim;1;12;124;4;7.75
46;26676;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;7339.4481;0.7339;485.11;BD ORTHO 2011;75;7340;0;0;212.663;0;309;Mundolsheim;1;13;134;6;148.67
46;26676;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;7339.4481;0.7339;485.11;BD ORTHO 2011;75;7340;0;0;212.663;0;309;Mundolsheim;1;13;134;6;10.345
46;26676;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;7339.4481;0.7339;485.11;BD ORTHO 2011;75;7340;0;0;22.5696;0;309;Mundolsheim;1;13;134;6;22.404
46;26676;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;7339.4481;0.7339;485.11;BD ORTHO 2011;75;7340;0;0;284.09;0;309;Mundolsheim;1;13;134;6;285.143
46;26676;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;7339.4481;0.7339;485.11;BD ORTHO 2011;75;7340;0;0;5;0;309;Mundolsheim;1;13;133;6;2.768
46;26676;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;7339.4481;0.7339;485.11;BD ORTHO 2011;75;7340;0;0;65.3102;0;309;Mundolsheim;1;12;124;4;49.048
46;26676;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;7339.4481;0.7339;485.11;BD ORTHO 2011;75;7340;0;0;10.8521;0;309;Mundolsheim;1;13;134;6;5.603
46;26676;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;7339.4481;0.7339;485.11;BD ORTHO 2011;75;7340;0;0;2296.74;0;309;Mundolsheim;1;13;135;7;1912.306
46;26676;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;7339.4481;0.7339;485.11;BD ORTHO 2011;75;7340;0;0;2296.74;0;309;Mundolsheim;1;13;135;7;3.596
46;26676;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;7339.4481;0.7339;485.11;BD ORTHO 2011;75;7340;0;0;22.3068;0;309;Mundolsheim;1;13;134;6;12.508
46;26676;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;7339.4481;0.7339;485.11;BD ORTHO 2011;75;7340;0;0;19.7904;0;309;Mundolsheim;1;13;133;6;21.431
46;26676;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;7339.4481;0.7339;485.11;BD ORTHO 2011;75;7340;0;0;11.9128;0;309;Mundolsheim;1;12;124;4;2.983
46;26676;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;7339.4481;0.7339;485.11;BD ORTHO 2011;75;7340;0;0;13.4563;0;309;Mundolsheim;1;13;133;6;13.463
46;26676;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;7339.4481;0.7339;485.11;BD ORTHO 2011;75;7340;0;0;192.044;0;309;Mundolsheim;1;13;134;6;3.926
46;26676;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;7339.4481;0.7339;485.11;BD ORTHO 2011;75;7340;1;0;1197.52;0;309;Mundolsheim;1;12;122;4;1.402
46;26676;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;7339.4481;0.7339;485.11;BD ORTHO 2011;75;7340;1;0;1197.52;0;309;Mundolsheim;1;12;122;4;867.906
46;26676;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;7339.4481;0.7339;485.11;BD ORTHO 2011;75;7340;0;0;4949.37;1;309;Mundolsheim;1;12;122;4;382.228
46;26676;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;7339.4481;0.7339;485.11;BD ORTHO 2011;75;7340;0;0;1958.12;0;309;Mundolsheim;1;13;135;7;108.844
46;26676;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;7339.4481;0.7339;485.11;BD ORTHO 2011;75;7340;0;0;1958.12;0;309;Mundolsheim;1;13;135;7;51.118
45;26609;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;6152.8847;0.6153;399.38;BD ORTHO 2011;75;6153;0;0;4.18473;0;309;Mundolsheim;1;13;134;6;4.057
45;26609;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;6152.8847;0.6153;399.38;BD ORTHO 2011;75;6153;0;0;6.04456;0;309;Mundolsheim;1;13;134;6;4.525
45;26609;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;6152.8847;0.6153;399.38;BD ORTHO 2011;75;6153;0;0;108.692;0;309;Mundolsheim;1;13;134;6;28.086
45;26609;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;6152.8847;0.6153;399.38;BD ORTHO 2011;75;6153;0;0;19.7419;0;309;Mundolsheim;1;12;124;4;4.189
45;26609;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;6152.8847;0.6153;399.38;BD ORTHO 2011;75;6153;0;0;19.7419;0;309;Mundolsheim;1;12;124;4;12.77
45;26609;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;6152.8847;0.6153;399.38;BD ORTHO 2011;75;6153;0;0;56.5526;0;309;Mundolsheim;1;12;124;4;36.226
45;26609;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;6152.8847;0.6153;399.38;BD ORTHO 2011;75;6153;0;0;56.5526;0;309;Mundolsheim;1;12;124;4;23.668
45;26609;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;6152.8847;0.6153;399.38;BD ORTHO 2011;75;6153;0;0;24.8731;0;309;Mundolsheim;1;12;124;4;24.429
45;26609;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;6152.8847;0.6153;399.38;BD ORTHO 2011;75;6153;0;0;10;0;309;Mundolsheim;1;12;124;4;6.852
45;26609;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;6152.8847;0.6153;399.38;BD ORTHO 2011;75;6153;0;0;264.309;0;309;Mundolsheim;1;12;123;4;40.452
45;26609;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;6152.8847;0.6153;399.38;BD ORTHO 2011;75;6153;0;0;264.309;0;309;Mundolsheim;1;12;123;4;99.812
45;26609;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;6152.8847;0.6153;399.38;BD ORTHO 2011;75;6153;1;0;7090.49;0;309;Mundolsheim;1;12;121;4;43.504
45;26609;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;6152.8847;0.6153;399.38;BD ORTHO 2011;75;6153;0;0;599.162;0;309;Mundolsheim;1;13;134;6;115.099
45;26609;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;6152.8847;0.6153;399.38;BD ORTHO 2011;75;6153;0;0;599.162;0;309;Mundolsheim;1;13;134;6;9.332
45;26609;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;6152.8847;0.6153;399.38;BD ORTHO 2011;75;6153;0;0;8.45548;0;309;Mundolsheim;1;13;134;6;9.265
45;26609;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;6152.8847;0.6153;399.38;BD ORTHO 2011;75;6153;0;0;554.124;1;309;Mundolsheim;1;12;122;4;127.092
45;26609;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;6152.8847;0.6153;399.38;BD ORTHO 2011;75;6153;0;0;554.124;1;309;Mundolsheim;1;12;122;4;244.183
45;26609;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;6152.8847;0.6153;399.38;BD ORTHO 2011;75;6153;0;0;46.4739;0;309;Mundolsheim;1;12;124;4;46.253
45;26609;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;6152.8847;0.6153;399.38;BD ORTHO 2011;75;6153;0;0;47.9105;0;309;Mundolsheim;1;12;124;4;1.213
45;26609;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;6152.8847;0.6153;399.38;BD ORTHO 2011;75;6153;0;0;5.82717;0;309;Mundolsheim;1;13;134;6;5.55
45;26609;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;6152.8847;0.6153;399.38;BD ORTHO 2011;75;6153;0;0;43.4157;0;309;Mundolsheim;1;12;124;4;37.097
45;26609;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;6152.8847;0.6153;399.38;BD ORTHO 2011;75;6153;0;0;2389.26;0;309;Mundolsheim;1;13;134;6;222.08
45;26609;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;6152.8847;0.6153;399.38;BD ORTHO 2011;75;6153;0;0;2389.26;0;309;Mundolsheim;1;13;134;6;15.852
45;26609;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;6152.8847;0.6153;399.38;BD ORTHO 2011;75;6153;0;0;2389.26;0;309;Mundolsheim;1;13;134;6;199.661
45;26609;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;6152.8847;0.6153;399.38;BD ORTHO 2011;75;6153;0;0;10.1873;0;309;Mundolsheim;1;13;134;6;10.713
45;26609;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;6152.8847;0.6153;399.38;BD ORTHO 2011;75;6153;0;0;8.96613;0;309;Mundolsheim;1;13;134;6;8.381
45;26609;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;6152.8847;0.6153;399.38;BD ORTHO 2011;75;6153;0;0;85.8911;0;309;Mundolsheim;1;13;134;6;44.977
45;26609;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;6152.8847;0.6153;399.38;BD ORTHO 2011;75;6153;0;0;7.07186;0;309;Mundolsheim;1;13;134;6;5.657
45;26609;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;6152.8847;0.6153;399.38;BD ORTHO 2011;75;6153;0;0;28.3557;0;309;Mundolsheim;1;12;124;4;28.387
45;26609;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;6152.8847;0.6153;399.38;BD ORTHO 2011;75;6153;0;0;6.35421;0;309;Mundolsheim;1;12;124;4;5.322
45;26609;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;6152.8847;0.6153;399.38;BD ORTHO 2011;75;6153;0;0;696.83;0;309;Mundolsheim;1;13;134;6;31.873
45;26609;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;6152.8847;0.6153;399.38;BD ORTHO 2011;75;6153;0;0;696.83;0;309;Mundolsheim;1;13;134;6;15.891
45;26609;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;6152.8847;0.6153;399.38;BD ORTHO 2011;75;6153;0;0;339.909;0;309;Mundolsheim;1;13;134;6;330.774
45;26609;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;6152.8847;0.6153;399.38;BD ORTHO 2011;75;6153;0;0;859.554;1;309;Mundolsheim;1;12;122;4;424.814
45;26609;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;6152.8847;0.6153;399.38;BD ORTHO 2011;75;6153;0;0;108.692;0;309;Mundolsheim;1;13;134;6;68.616
45;26609;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;6152.8847;0.6153;399.38;BD ORTHO 2011;75;6153;0;1;264.309;0;309;Mundolsheim;1;12;123;4;7.544
45;26609;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;6152.8847;0.6153;399.38;BD ORTHO 2011;75;6153;1;1;7090.49;0;309;Mundolsheim;1;12;121;4;687.495
45;26609;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;6152.8847;0.6153;399.38;BD ORTHO 2011;75;6153;0;0;2389.26;0;309;Mundolsheim;1;13;134;6;2.052
44;26362;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;20883.9026;2.0884;595;BD ORTHO 2011;75;20885;0;0;26.1451;0;309;Mundolsheim;1;12;124;4;11.534
44;26362;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;20883.9026;2.0884;595;BD ORTHO 2011;75;20885;0;0;27.1386;0;309;Mundolsheim;1;12;124;4;27.103
44;26362;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;20883.9026;2.0884;595;BD ORTHO 2011;75;20885;0;0;7.48663;0;309;Mundolsheim;1;12;124;4;7.487
44;26362;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;20883.9026;2.0884;595;BD ORTHO 2011;75;20885;0;0;175.508;0;309;Mundolsheim;1;12;124;4;175.571
44;26362;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;20883.9026;2.0884;595;BD ORTHO 2011;75;20885;0;0;524.296;1;309;Mundolsheim;1;12;122;4;183.819
44;26362;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;20883.9026;2.0884;595;BD ORTHO 2011;75;20885;0;0;53.8184;0;309;Mundolsheim;1;12;124;4;53.797
44;26362;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;20883.9026;2.0884;595;BD ORTHO 2011;75;20885;0;0;12.0487;0;309;Mundolsheim;1;12;124;4;12.384
44;26362;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;20883.9026;2.0884;595;BD ORTHO 2011;75;20885;0;0;81.5575;0;309;Mundolsheim;1;12;124;4;82.185
44;26362;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;20883.9026;2.0884;595;BD ORTHO 2011;75;20885;1;0;2869.4;0;309;Mundolsheim;1;12;122;4;959.254
44;26362;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;20883.9026;2.0884;595;BD ORTHO 2011;75;20885;1;0;2869.4;0;309;Mundolsheim;1;12;122;4;1039.342
44;26362;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;20883.9026;2.0884;595;BD ORTHO 2011;75;20885;1;0;2869.4;0;309;Mundolsheim;1;12;122;4;720.386
44;26362;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;20883.9026;2.0884;595;BD ORTHO 2011;75;20885;1;0;2869.4;0;309;Mundolsheim;1;12;122;4;153.026
44;26362;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;20883.9026;2.0884;595;BD ORTHO 2011;75;20885;0;0;757.159;1;309;Mundolsheim;1;12;122;4;683.054
44;26362;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;20883.9026;2.0884;595;BD ORTHO 2011;75;20885;0;0;7.72809;0;309;Mundolsheim;1;12;124;4;8.399
44;26362;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;20883.9026;2.0884;595;BD ORTHO 2011;75;20885;0;0;10.1428;0;309;Mundolsheim;1;12;124;4;9.835
44;26362;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;20883.9026;2.0884;595;BD ORTHO 2011;75;20885;0;0;7.37305;0;309;Mundolsheim;1;13;134;6;6.386
44;26362;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;20883.9026;2.0884;595;BD ORTHO 2011;75;20885;0;0;13;0;309;Mundolsheim;1;12;124;4;11.057
44;26362;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;20883.9026;2.0884;595;BD ORTHO 2011;75;20885;0;0;12;0;309;Mundolsheim;1;12;124;4;12.475
44;26362;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;20883.9026;2.0884;595;BD ORTHO 2011;75;20885;0;0;13.4724;0;309;Mundolsheim;1;12;124;4;2.69
44;26362;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;20883.9026;2.0884;595;BD ORTHO 2011;75;20885;0;0;13.4724;0;309;Mundolsheim;1;12;124;4;13.63
44;26362;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;20883.9026;2.0884;595;BD ORTHO 2011;75;20885;0;0;4.50721;0;309;Mundolsheim;1;13;134;6;3.691
44;26362;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;20883.9026;2.0884;595;BD ORTHO 2011;75;20885;0;0;14.1735;0;309;Mundolsheim;1;12;124;4;14.108
44;26362;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;20883.9026;2.0884;595;BD ORTHO 2011;75;20885;0;0;4.80595;0;309;Mundolsheim;1;13;134;6;2.84
44;26362;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;20883.9026;2.0884;595;BD ORTHO 2011;75;20885;0;0;47.8882;0;309;Mundolsheim;1;13;134;6;3.926
44;26362;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;20883.9026;2.0884;595;BD ORTHO 2011;75;20885;0;0;47.8882;0;309;Mundolsheim;1;13;134;6;47.599
44;26362;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;20883.9026;2.0884;595;BD ORTHO 2011;75;20885;0;0;10.5593;0;309;Mundolsheim;1;12;124;4;10.585
44;26362;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;20883.9026;2.0884;595;BD ORTHO 2011;75;20885;0;0;27.2398;0;309;Mundolsheim;1;12;124;4;0.479
