ID;C2011_2012;Surface;SurfaceVeg
30900;1123;19465;83
30900;1123;19465;29
30900;1123;19465;78
30900;1123;19465;2229
30900;1123;19465;7
30900;1123;19465;10
30900;1123;19465;1216
30900;1123;19465;422
30900;1123;19465;1231
30900;1123;19465;556
30900;1123;19465;75
30900;1123;19465;0
30900;1123;19465;1
30900;1123;19465;65
30900;1123;19465;7
30900;1123;19465;12
30900;1123;19465;8
30900;1123;19465;9
30900;1123;19465;3
30900;1123;19465;361
30900;1123;19465;1
